filename,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,mfcc50,mfcc51,mfcc52,mfcc53,mfcc54,mfcc55,mfcc56,mfcc57,mfcc58,mfcc59,mfcc60,mfcc61,mfcc62,mfcc63,mfcc64,mfcc65,mfcc66,mfcc67,mfcc68,mfcc69,mfcc70,mfcc71,mfcc72,mfcc73,mfcc74,mfcc75,mfcc76,mfcc77,mfcc78,mfcc79,mfcc80,mfcc81,mfcc82,mfcc83,mfcc84,mfcc85,mfcc86,mfcc87,mfcc88,mfcc89,mfcc90,mfcc91,mfcc92,mfcc93,mfcc94,mfcc95,mfcc96,mfcc97,mfcc98,mfcc99,mfcc100
../audio/brick--_gb_1.wav,-551.916,35.402607,32.655773,29.391687,26.078808,22.308979,17.712053,12.770458,8.478857,5.3211617,2.888836,0.57960844,-1.5807434,-3.0332909,-3.4799032,-3.2811007,-2.9822578,-2.6870856,-2.1327524,-1.2831935,-0.5322237,-0.19991058,-0.052199394,0.4193172,1.2890693,2.0413704,2.2280588,2.0641327,2.1154232,2.4559436,2.4495673,1.5349861,0.038159847,-1.0795243,-1.2861359,-1.0338881,-1.1051828,-1.5915109,-1.805649,-1.211999,-0.15343022,0.55554855,0.6211754,0.5708107,1.0157127,1.8621094,2.4595597,2.4199514,2.0181289,1.7271008,1.602521,1.3487155,0.89237136,0.5964877,0.7990911,1.3404598,1.7627561,1.9074836,2.061583,2.4379215,2.7410326,2.4900534,1.7095958,1.0184906,0.9060021,1.106328,0.9254855,0.14382386,-0.67000437,-0.8608998,-0.5039896,-0.27136284,-0.5238626,-0.8234764,-0.5134671,0.38697165,1.1381285,1.14026,0.5923149,0.1406889,0.037777364,-0.07908535,-0.5632468,-1.1942265,-1.4464412,-1.1985832,-0.8994477,-0.971609,-1.2798767,-1.381472,-1.1815836,-1.0627998,-1.3076066,-1.6421716,-1.5815651,-1.1326973,-0.86566496,-1.1916364,-1.7888077,-1.9732898
../audio/brick--_gb_1.wav,-557.86475,27.55442,25.98667,23.619865,20.756603,17.7102,14.739025,12.006962,9.578857,7.4466205,5.5711136,3.9213147,2.4953423,1.317775,0.4184231,-0.19434446,-0.5509975,-0.7192737,-0.783239,-0.8123614,-0.83486736,-0.82874477,-0.7363715,-0.4982105,-0.09202266,0.43942472,0.98602986,1.3970784,1.5295149,1.3004553,0.72389865,-0.083233446,-0.92991674,-1.6056163,-1.9420308,-1.8604681,-1.3887773,-0.6431482,0.21703953,1.0435148,1.7423875,2.2914662,2.727998,3.1142855,3.4979157,3.8836157,4.2285223,4.4616756,4.5183635,4.3733764,4.0579634,3.6524143,3.2566893,2.9512885,2.764855,2.6627312,2.5619187,2.3671103,2.0132902,1.4973924,0.8855782,0.2924298,-0.16026324,-0.38900608,-0.38022527,-0.19539875,0.05296614,0.24439251,0.2961573,0.19308674,-0.010188103,-0.21523893,-0.32337224,-0.27895617,-0.09487784,0.15028286,0.3423524,0.37698555,0.20216918,-0.15914583,-0.6154126,-1.0392755,-1.313916,-1.3747275,-1.2303067,-0.9551916,-0.6580889,-0.43905318,-0.35296345,-0.39367935,-0.5041195,-0.6070595,-0.6424966,-0.59536415,-0.5016192,-0.4301805,-0.44869196,-0.5881827,-0.8224882,-1.0722644
../audio/brick--_gb_1.wav,-562.92834,20.646698,19.79406,18.483215,16.853447,15.055834,13.225428,11.462101,9.823811,8.331806,6.983334,5.76577,4.6669674,3.6791859,2.7974606,2.0156116,1.3239607,0.711195,0.17029393,-0.294411,-0.6631854,-0.9034983,-0.98005754,-0.8700448,-0.5780681,-0.14481336,0.35522982,0.8278424,1.1816148,1.3521588,1.3201488,1.1170601,0.81654996,0.51403284,0.30114543,0.24286875,0.36415294,0.64905715,1.05094,1.5089223,1.9640864,2.3702035,2.6967454,2.9253561,3.0437837,3.0417209,2.9113963,2.6531286,2.2826915,1.8361273,1.3680606,0.9419906,0.61472857,0.41990763,0.35671592,0.3885225,0.4528432,0.47994202,0.41385925,0.22895157,-0.06382692,-0.4228267,-0.7911732,-1.1161803,-1.3653582,-1.5338179,-1.6406629,-1.7171514,-1.7914276,-1.8765248,-1.9660043,-2.038705,-2.0698507,-2.0435023,-1.9608338,-1.8405442,-1.711445,-1.6004102,-1.5209994,-1.467864,-1.41945,-1.3480854,-1.2332203,-1.0722395,-0.88398993,-0.703176,-0.5676118,-0.5031887,-0.5127269,-0.57334954,-0.64368606,-0.6783819,-0.6442888,-0.5320344,-0.3584618,-0.15890957,0.027514279,0.17382967,0.275941,0.35388184
../audio/brick--_gb_1.wav,-564.05347,19.204361,18.77073,18.074177,17.151154,16.047474,14.814009,13.502167,12.159839,10.828153,9.539572,8.317111,7.1749077,6.119668,5.1526976,4.272033,3.4743047,2.7560472,2.114337,1.5467147,1.0506545,0.62279063,0.25825888,-0.049631223,-0.3091233,-0.52919805,-0.7182228,-0.8823867,-1.0242059,-1.1414506,-1.226858,-1.2687064,-1.2524157,-1.1629555,-0.9876327,-0.71910906,-0.357905,0.08599326,0.5926677,1.1332234,1.672027,2.17009,2.5889597,2.8948767,3.0623665,3.0769465,2.9364443,2.6509564,2.2413158,1.7364845,1.1700878,0.576886,-0.010592043,-0.564689,-1.0642704,-1.4953091,-1.8504628,-2.1278822,-2.329679,-2.460249,-2.5249503,-2.5293143,-2.4788165,-2.37924,-2.237373,-2.0618086,-1.8634237,-1.6555126,-1.4531734,-1.2720897,-1.1267602,-1.0285282,-0.9836713,-0.9919694,-1.0461179,-1.1320608,-1.230411,-1.318769,-1.3746274,-1.3784757,-1.3166089,-1.1831901,-0.9813189,-0.7227514,-0.42646527,-0.11616683,0.18279839,0.44678855,0.65682304,0.80084324,0.8748399,0.882879,0.8359232,0.74980044,0.6426243,0.5321586,0.43347982,0.3573316,0.3093915,0.2903913
../audio/brick--_gb_1.wav,-564.4666,18.566795,17.984379,17.074203,15.917656,14.611584,13.254744,11.934674,10.717232,9.640216,8.712261,7.9164276,7.218013,6.574621,5.9466248,5.305999,4.6419516,3.962354,3.2911234,2.6618917,2.1097581,1.662663,1.3343176,1.120033,0.9964879,0.9253712,0.8604053,0.75619876,0.57742405,0.30642283,-0.052260518,-0.4712484,-0.90392244,-1.2916622,-1.5733011,-1.6955359,-1.6220919,-1.3403533,-0.86419857,-0.23270583,0.49505532,1.2481631,1.9534808,2.5452604,2.9730706,3.2070107,3.2394729,3.0835485,2.7685468,2.3337598,1.8216593,1.2717247,0.71595585,0.17661671,-0.33371234,-0.8101062,-1.2520308,-1.6596873,-2.0310168,-2.3597584,-2.6352208,-2.8435936,-2.9704971,-3.0041108,-2.9382005,-2.7742944,-2.5226564,-2.2016106,-1.835552,-1.451889,-1.077558,-0.73568416,-0.44303384,-0.20855838,-0.033339486,0.088418856,0.16744304,0.21706074,0.25094837,0.28134358,0.31795835,0.36763883,0.43465662,0.52130806,0.62853825,0.75633395,0.90366447,1.0680455,1.2448151,1.4264843,1.6024059,1.7591112,1.8814081,1.9542215,1.9649427,1.9058514,1.7761537,1.5830948,1.3419164,1.07434
../audio/brick--_gb_1.wav,-534.53326,41.620636,8.793004,1.2886989,16.620176,22.716892,9.754857,-0.40982604,5.999242,14.523011,9.960138,0.88183045,2.7016768,12.460985,15.900002,9.692283,3.2745523,3.7629952,8.760357,11.978933,9.7936,3.141634,-2.9549627,-2.9235554,2.622581,5.964878,2.2631557,-3.281697,-3.318953,1.0693628,3.3850918,1.518043,-1.0586823,-1.8158674,-1.8160887,-1.8551161,-0.5956168,1.7005694,1.8322695,-1.381254,-4.445073,-3.6599298,0.51298857,4.568143,5.61858,3.74234,1.3692262,0.4721371,0.8977333,1.3287907,0.9588198,0.15999217,-0.38106567,-0.8434789,-1.3965815,-0.96886426,0.8685527,2.1043563,0.89848894,-1.4819181,-2.405375,-1.4578626,-0.79641056,-1.9410847,-3.3721147,-2.788066,-0.80211353,0.049581826,-0.80359626,-1.4830465,-0.65655,0.5022999,-0.13209829,-2.2164428,-2.7854342,-0.7613919,1.0186164,0.3011464,-0.93452555,0.23334557,2.7791736,2.9518738,0.149108,-1.6161653,0.13899255,2.3258443,1.5250213,-0.50170946,-0.27860618,1.702656,2.3652658,1.0749764,0.19269381,1.0255442,2.007801,1.8517075,1.5667125,1.6979399,0.88243484,-1.1180037
../audio/brick--_gb_1.wav,-361.75046,132.48041,-44.31794,-11.720919,8.918638,0.88078934,-0.5127001,-19.701649,-11.795839,13.102949,-2.1599474,-19.422459,12.444058,29.568779,11.43145,12.576925,12.615847,-2.8834229,0.34222487,13.313644,9.824247,-1.1794739,2.4679337,2.3871353,-5.3359423,3.20311,-0.976791,-11.265636,-5.635131,-4.4365582,1.7483572,2.114402,-6.5291862,-2.1134224,0.8470019,-4.7820597,-6.680164,0.5437032,3.5221415,-3.143558,-2.7020426,3.3725486,1.6340611,0.35159898,1.2499259,-2.923728,1.2224729,1.8302342,-4.2855606,1.6998475,1.2710514,-4.601895,-0.945919,1.9009149,-3.22719,-4.989721,4.5690756,5.497925,-1.3794832,1.5307541,3.5324385,-2.5810518,-2.419919,3.3022003,-0.57283026,-1.993967,5.0801086,1.4416934,-3.0314443,1.0805125,-2.286343,-1.6696126,1.5663266,-4.435369,-0.66827595,0.82932216,-2.9432364,0.028090954,-1.2167687,-1.384521,-2.252646,-0.98926246,0.28602412,-2.339693,1.5935729,-0.26167274,-0.7258651,0.2081095,-3.802061,2.5791888,2.2463822,-2.5904508,2.2891288,1.5080788,-0.44366848,1.2923985,0.03728509,-0.3922007,-1.2961177,-1.5752034
../audio/brick--_gb_1.wav,-317.9027,143.34436,-51.333263,-2.503468,6.211338,2.5110478,-1.1938171,-19.201887,-12.360474,12.4649105,-1.5344157,-20.5694,8.355065,27.571878,8.516793,10.522115,12.856038,-4.1430683,3.1083264,10.001984,9.274221,-1.6629037,-0.74938995,3.6001668,-7.300482,3.3929663,-0.70329,-11.254936,-2.8595378,-6.052203,-1.5220679,0.019503906,-8.931721,-1.7416981,0.29913142,-5.436552,-7.9652276,-0.025153518,2.4103665,-5.4806676,-3.5085053,2.053706,4.409031,1.1581525,4.6459413,-1.5298283,0.24466956,3.66013,-7.503643,0.6408247,-1.1129822,-5.9692445,-1.3745358,2.0724695,-1.5624039,-4.7602267,4.8572454,6.869359,1.6986408,1.609735,6.3292108,-3.467325,-4.2909656,3.6264055,-0.39597806,1.8330796,3.7623925,1.8411295,-2.7663941,-0.19329566,-2.690751,-2.6846514,3.0838351,-4.965793,0.7058568,-0.75692266,-4.413769,2.1348472,-1.673715,0.760172,-3.6579854,-1.3371072,2.176478,-2.630164,4.091042,-0.47786605,-1.6767948,0.7770409,-3.18362,2.572184,2.699275,-1.9517337,2.467257,1.462827,-0.54158103,3.578093,1.1606336,0.31288588,-2.184193,-2.1578321
../audio/brick--_gb_1.wav,-347.7314,126.0137,-46.55886,0.9577495,13.468528,5.601764,-1.1580037,-17.278116,-13.938541,12.142898,2.8980317,-15.876242,5.3727956,17.956059,3.2969677,6.543434,9.616356,-0.79830503,4.86279,8.652486,6.1471405,-1.7220676,2.1025789,4.4637933,-3.9831467,0.81432724,-2.282089,-4.5913157,2.789304,-2.9240522,-5.304328,-3.2742376,-5.8984747,-0.7330713,-2.3250713,-7.8830814,-7.131324,1.1629143,1.3168964,-6.3426404,-2.9152927,4.965659,6.2794304,3.3888319,7.9363403,-0.6946168,1.1455861,5.4051714,-6.258384,-3.2976398,-2.7639143,-3.165372,0.68130124,2.4395432,-3.5171473,-3.265178,2.9719272,6.117416,4.8378468,2.9132633,5.462056,-4.607315,-2.3774252,1.5932629,0.7011293,3.295637,1.4153872,2.156161,-2.7527542,0.39619124,-0.75284886,-1.2454038,3.6492,-2.4527671,-0.10422349,-2.696508,-3.0117173,3.5747013,-1.2801273,0.2713548,-0.39531994,0.8613322,1.1413842,-4.315014,1.6295407,-0.8411639,-2.4487896,0.42151546,-1.8948693,-0.50423574,1.2826455,1.2370052,2.8718855,0.45969486,-0.014305949,4.7546797,1.265399,2.5863843,0.4999678,0.36543715
../audio/brick--_gb_1.wav,-364.27557,111.74754,-41.13126,13.994517,28.004736,19.8712,3.7709386,-19.207699,-15.010307,12.212276,4.2542787,-7.5559373,5.4602866,13.473772,3.8494391,-0.20956428,6.811987,-0.42139637,0.7414472,9.741077,3.2217784,-1.8534732,11.700166,7.248292,-4.152039,-5.5182714,-10.926236,-6.021776,2.7052119,-1.5464194,-3.8746474,1.4678726,-2.1436057,-0.5732512,0.38082838,-3.80087,-2.5263958,6.216128,4.8545885,-4.5211134,-2.5987706,2.3732333,2.138822,-2.6391296,-0.077503026,-9.805731,-5.399459,5.748625,-5.0972757,-3.716927,-2.3976412,-3.84193,3.3529077,3.7574804,-2.3754845,2.1907167,2.4461288,4.072751,1.7117805,-1.4514432,0.15627575,-5.0553637,4.544886,2.994157,1.2194182,1.5342915,-0.6621474,2.480984,-4.203732,-1.7670069,0.53210187,-0.20134377,1.617744,-0.89605796,-2.013945,-1.9093974,-1.674657,1.9348388,-1.2993531,1.5830631,4.948514,2.057209,-0.11087251,-7.0307174,-0.87596995,-0.79341656,-0.38310277,2.7466536,1.0573194,1.1747239,-0.70549154,3.306067,3.6987906,0.8542756,-0.6288438,1.1314368,-2.9605722,1.0939486,2.4119942,-1.3544264
../audio/brick--_gb_1.wav,-379.02563,115.16144,-25.702656,20.252886,27.129128,17.9606,8.097431,-17.154156,-10.747584,10.245258,2.2907622,-8.317774,1.8511648,20.099388,11.736059,-1.9787543,10.141748,4.7114763,-0.49658847,14.090626,-0.49498534,-12.99675,8.801554,7.8244476,-3.366901,-1.5414015,-4.599455,-0.7053158,4.6862907,-5.5698423,-6.2965508,4.6788964,-2.5440738,-2.8547673,5.8321657,0.25850946,-3.0075426,8.222906,6.0830917,-6.2201214,-3.2593694,3.0650215,2.902897,-0.83751124,1.177391,-8.643887,-12.64271,-1.4419756,-3.865006,-5.139798,-6.0152807,-6.0334253,2.978836,1.2040863,-5.3119507,1.0031644,1.7550644,-0.9361602,2.5084686,3.0237026,-2.5214837,-1.5700805,4.0445776,1.0797344,1.055028,-1.3423322,-0.04271269,1.3804038,-1.834523,1.6086593,3.4294162,0.10528493,-2.174059,1.519708,-0.52410626,-4.592674,-1.198068,3.3095875,-1.0907857,-1.1431085,2.0501046,0.19569027,0.76095533,-1.0880709,0.873892,-0.18080503,0.28051138,0.44508922,-0.60947716,1.0589011,0.3800273,2.6037755,1.0641268,-1.3755617,-1.1946809,-1.5471368,-4.5514793,0.3782344,0.79185224,-3.4668963
../audio/brick--_gb_1.wav,-387.8119,123.65271,-9.680508,28.569103,27.924938,13.468643,11.984857,-7.4250607,10.862155,25.778702,6.146044,-8.490226,-6.014836,9.091076,3.6045666,-8.861235,4.1486907,1.4563308,-0.7702973,16.544504,-3.969646,-21.889603,1.3531599,5.301346,-2.8963585,0.2552241,-1.8433263,2.6658092,7.086007,-0.9196759,1.0897323,8.149536,1.6505862,0.5035087,2.5179079,-10.017883,-10.113537,7.244753,9.339258,-3.0279503,-4.8658476,2.7865589,1.0584668,1.9151034,7.520572,-3.8868318,-10.228268,0.21309473,1.5559599,-2.1358714,-0.7293583,-0.30098104,2.1606135,2.7316113,-2.694478,-0.4554205,1.6002915,-4.476685,-0.36097854,3.069756,-2.809712,-0.7198095,3.6552873,1.6903265,-2.4427638,-2.107849,0.9530382,-0.39633328,-0.3008411,-0.09511769,-1.3673198,0.20568037,1.5824406,2.500709,-1.9203492,-5.1992855,2.1416574,5.428113,0.92011917,-1.2362576,0.08921343,-0.60130525,-2.926882,0.43223703,1.6205726,-2.770688,-2.3544068,-0.9764871,-0.41150475,2.9759455,3.841955,1.3955526,-1.8600821,-1.6359787,3.185722,1.7457086,-2.2036948,-0.35430717,-1.4548594,-1.9217212
../audio/brick--_gb_1.wav,-413.23676,117.38981,-0.80893224,22.256516,31.488937,20.306648,16.197168,1.1614292,15.141277,26.969685,5.9633193,-9.04371,-6.355113,3.658577,1.6181372,-4.4875417,2.1478753,-0.5637201,2.5303795,12.648394,-8.983957,-21.186989,-0.5467317,4.268179,0.41033256,2.660239,-2.6113625,2.6595597,14.407213,9.4718,3.5643349,2.7012424,-1.8977753,1.4923961,4.3920584,-8.370633,-11.712265,4.1067686,10.938288,4.635619,1.986241,2.1298444,1.1060705,4.2851114,4.984091,-5.1258707,-8.917662,-0.1395626,1.5614016,-1.4084134,1.3048636,1.473632,-0.6784459,-1.5237262,-2.7483974,-1.1049602,-0.07163012,-2.3032646,-0.92685527,1.351201,-0.6666225,-0.036972523,3.5945637,1.2590978,-3.1512518,-3.2239063,-3.792537,-4.367895,-2.580154,-1.999366,-0.99562865,1.7620263,2.6950712,0.10148573,-2.5386472,-0.800719,0.13250053,-2.0821753,-1.4985055,0.21144068,1.9837,1.9584317,-2.4372258,-0.93447876,3.539259,-0.43858123,-3.6905746,-1.5597835,0.5879353,2.110585,1.5298157,0.20093846,-0.45738268,0.86800766,3.8279915,2.1707566,-0.4757141,-1.2218415,-2.6111045,0.25576353
../audio/brick--_gb_1.wav,-463.4182,94.81839,8.931744,11.6446495,33.593697,22.954903,6.2151914,0.34476277,7.9214115,16.47173,7.1817956,-8.755129,-8.313521,4.173971,10.487049,8.537037,3.065082,-0.8105582,4.773325,6.494192,-6.5398245,-10.743387,-0.68060184,3.744553,3.522599,-0.5352545,-8.406083,-1.3265368,14.514988,14.974445,7.7801585,4.30461,0.38697165,2.670107,8.277743,0.27193236,-9.501598,-2.9133897,6.012625,6.611945,6.388175,5.2496586,2.3621864,2.9817667,5.725528,4.112227,-1.4909925,-3.3502426,-1.6668992,-1.5586803,-0.04744029,0.76154995,-2.2009444,-2.1558735,-0.9813766,-1.8000684,-0.26860142,0.241503,0.036469817,0.7174047,-2.908165,-2.9505973,2.5106711,0.6017064,-3.2912574,-2.2404346,-2.4163384,-1.6047083,0.49347413,0.19277707,1.4014624,2.646018,0.7978357,-0.5404837,-1.529645,-3.2061365,-2.201284,1.256208,1.5939949,-1.0625067,0.34941024,3.2464747,1.3910322,1.4959269,4.544759,1.0881996,-4.2418675,-2.5494802,1.12725,1.8423259,1.730331,2.2991562,3.8716483,4.7602453,3.1422415,1.4130535,-0.5925593,-4.201549,-4.1982636,-1.4828677
../audio/brick--_gb_1.wav,-491.83972,83.49051,24.186737,10.892881,26.047514,27.063227,8.864007,-9.448688,-8.139097,7.217088,8.204067,-7.132645,-11.586696,0.08750355,8.712584,6.547219,2.4630113,5.2667475,10.703071,7.2133446,-2.2840395,-5.538224,-3.2632713,0.06020367,4.9145565,5.107172,-0.27532637,0.47058833,5.958435,5.782865,4.3367796,5.1608505,2.7657182,1.6199679,4.84031,2.4641674,-3.8936415,-1.1455095,7.5714083,9.934473,5.8786225,2.030867,0.8287413,0.86761117,0.4591298,0.9124272,3.2265282,4.4058623,3.6814313,2.9099236,0.3527766,-3.3721175,-3.2025928,-0.82786703,-1.6641681,-3.8908067,-3.5172596,-0.53660977,2.238529,0.551225,-3.7377362,-2.4770002,3.182853,3.8911905,-0.14231473,-1.6199785,0.16542125,1.4143836,1.3382183,1.5164661,1.8446686,0.49951744,-1.4668407,-1.1444607,-0.06184882,-0.5094137,-0.30589902,0.35931718,-0.9053938,-0.45140445,3.162871,3.2429667,-0.391168,-1.1780849,-0.5208174,-1.6701434,-1.9001095,-1.5466522,-2.5419965,-2.0979218,0.0172081,1.0415847,1.6464806,2.0095546,0.9237616,-0.069903195,-0.46759105,-1.125159,-0.08174205,2.2192683
../audio/brick--_gb_1.wav,-507.8185,72.829056,29.384596,15.919828,26.490372,28.32486,12.019836,-5.216959,-6.5355973,3.9361496,8.535635,1.1091373,-5.9564056,-2.8407614,4.051564,7.1646633,7.915789,7.324325,5.0303917,2.4676495,-1.1554317,-4.8237267,-3.7760303,1.4303716,5.500779,6.343687,5.5754833,4.7454214,3.328806,1.9389738,2.656218,2.9844878,0.2788731,-0.5231506,3.7510808,6.3913875,2.640236,-0.5851397,2.3232012,4.22937,0.45509207,-1.822718,-0.39407268,-0.9036758,-2.7024517,-1.976752,0.41515288,1.89962,0.2684474,-3.9818647,-6.3927383,-4.591806,-1.938452,-2.1603432,-3.4317198,-2.763346,-2.043473,-2.1681118,-1.5963151,-2.4799385,-3.9221063,-0.35746968,5.034793,4.632402,0.7621553,-0.58997774,-1.0071297,-4.169073,-6.2992682,-2.4419346,2.5604637,2.1740904,-1.2171836,-2.714959,-0.69262075,2.8479137,3.0149686,-0.26504183,-1.7069674,-0.042093515,2.068549,2.453104,0.25755146,-2.2926238,-2.238183,-0.09233296,1.287772,0.23192942,-1.569785,-2.1557198,-2.3758774,-2.3491566,-1.0867522,0.56309986,1.185013,-0.10540521,-1.7820514,-0.6497338,1.482727,0.9813138
../audio/brick--_gb_1.wav,-524.2291,58.484413,28.368885,15.66334,19.396513,22.018166,15.90161,4.3913164,-2.9265847,1.5347284,9.8716755,7.372728,-3.9745555,-8.901686,-1.6359375,9.806862,15.637775,12.6133,5.629678,1.6739349,0.9329495,-0.91766965,-3.917282,-4.5292044,-1.423635,3.9683485,8.418947,8.147578,3.4886591,-0.12770247,0.5914134,2.533047,2.5269165,3.1533582,6.7660084,8.5124655,3.7065609,-2.6602073,-3.6302319,-1.0714839,0.23968434,0.20967841,-0.65302557,-2.1610765,-1.1883199,2.4258747,3.1338806,-0.25907397,-2.9028482,-3.7098866,-4.538255,-4.1367383,-2.4371982,-2.032597,-1.9133906,-0.04105396,1.1933122,0.58199644,0.95701885,2.4025688,2.285532,0.9918198,0.023787498,-0.82179546,-1.0722266,-0.4136457,-0.81945324,-2.9499795,-3.9572268,-1.5479525,2.6802316,4.6691384,2.644739,0.09087414,0.59637445,1.8018519,0.24291766,-2.3364882,-3.0307717,-1.8717203,0.3367213,1.8702865,0.24595118,-2.7961826,-2.6577451,0.45208013,2.5955632,2.5624864,1.4746604,0.2572068,-0.2920084,-0.4632206,-0.8141506,-0.053887367,1.7050207,1.3969557,-0.8489049,-1.2730839,0.16329649,0.6524701
../audio/brick--_gb_1.wav,-542.6663,41.62095,25.508812,15.568594,16.464844,19.671097,15.807188,6.508668,1.219842,4.1908875,8.967488,7.092258,-0.7456492,-5.4695797,-0.99763775,8.226086,12.523462,7.9820914,-0.13746965,-4.578054,-4.110328,-3.0534477,-4.3942327,-5.964069,-4.02144,1.1960258,5.289714,4.827002,1.1518453,-1.5281088,-0.90719724,1.5739937,3.2267628,3.1188538,2.0945797,0.8220312,-0.9011427,-2.892126,-3.7990503,-2.4214392,0.5363045,2.870378,3.1919322,2.2665,1.7374206,2.0066693,2.0080943,0.9410195,-0.52978265,-1.1661501,-0.7665681,-0.27509934,-0.3928753,-0.7266924,-0.5802045,-0.1061256,-0.117320135,-0.8677388,-1.5894945,-1.4567356,-0.63683355,-0.032830477,-0.16555989,-0.71066487,-1.1268867,-1.3141848,-1.4307486,-1.3682516,-0.81969774,0.15234274,0.9623387,1.0769088,0.57052714,-0.04316076,-0.4051582,-0.54304796,-0.57040584,-0.4060911,0.07805735,0.7279952,1.0660452,0.6243287,-0.6504662,-2.2424486,-3.2911773,-3.1178637,-1.7485317,-0.0003260374,1.0588489,0.91370875,-0.014076114,-0.7592181,-0.6512171,0.13632053,0.8136395,0.7788203,0.22448623,-0.11328286,0.14625382,0.52285355
../audio/brick--_gb_1.wav,-554.591,29.106852,21.931587,17.67345,17.902443,18.5391,15.9810505,11.377492,8.219429,7.6282287,7.512619,5.7925415,3.1912935,2.3598971,4.4369783,7.048913,6.550932,2.433429,-1.6157955,-2.0037754,0.34785402,1.4672506,-0.25293326,-2.212164,-1.6043218,0.7803577,2.0767307,1.289143,0.021530136,-0.14314564,0.5670317,0.921834,0.17184821,-1.4178274,-2.8188837,-3.045209,-2.2252698,-1.5829513,-1.7457702,-1.5837584,0.28001654,3.161469,4.7820053,4.087904,2.423652,1.6278212,2.0240614,2.6935506,2.7481303,1.7932299,-0.021778524,-1.7964528,-2.393899,-1.6965082,-0.72849715,-0.15787083,0.4297886,1.2223015,1.2844269,0.05289355,-1.1697224,-0.67090875,1.1305642,2.0648894,1.09031,-0.56170803,-1.3175135,-1.0813379,-0.65888107,-0.39859194,-0.08368939,0.4381284,1.0479243,1.4124224,1.0923797,0.12865305,-0.48399365,0.2285741,1.6260304,1.8952504,0.49115944,-1.0001006,-1.1322896,-0.57949215,-0.7569544,-1.4381025,-1.2487336,-0.060976505,0.6985433,0.1776753,-0.8116958,-1.1316671,-0.6728467,-0.0076937675,0.4208002,0.3889749,-0.085884996,-0.4985566,-0.3035215,0.1939479
../audio/brick--_gb_1.wav,-560.2215,23.833078,21.479366,18.7521,16.543535,15.050389,13.8152,12.2515545,10.17996,7.9549904,6.1478806,5.1011014,4.711118,4.552877,4.186231,3.4003172,2.265407,1.0248439,-0.06178683,-0.8317516,-1.2522855,-1.380421,-1.2879151,-1.0092809,-0.5564762,0.016487539,0.5767776,0.9704082,1.1447103,1.214119,1.3714225,1.6921322,2.010253,2.0123587,1.5038723,0.6225735,-0.20745474,-0.56943095,-0.36196312,0.12917519,0.44420022,0.2656464,-0.4010201,-1.2782279,-2.0104342,-2.3490605,-2.2437353,-1.8421717,-1.4176606,-1.2265298,-1.3300123,-1.4956915,-1.306453,-0.46970165,0.8836144,2.183063,2.7661743,2.353047,1.262973,0.17493787,-0.38354433,-0.39860618,-0.2939368,-0.50997937,-1.1184708,-1.7906729,-2.105673,-1.8972932,-1.3459218,-0.78025484,-0.40475783,-0.19216621,0.0052571297,0.26794994,0.52266276,0.61397946,0.44884163,0.0858261,-0.29641777,-0.52254295,-0.5469943,-0.49309778,-0.5632818,-0.8647934,-1.2746241,-1.4739572,-1.171814,-0.3693998,0.56335896,1.1096265,0.9851669,0.36769074,-0.23691511,-0.39906022,-0.10110855,0.28600353,0.35776103,0.039013147,-0.3665182,-0.46446532
../audio/brick--_gb_1.wav,-564.6826,18.144394,17.227875,15.814026,14.055475,12.133198,10.230508,8.507698,7.081497,6.012376,5.301509,4.8972254,4.7094936,4.6294193,4.550235,4.385959,4.0848136,3.6353192,3.0647058,2.4302158,1.8056729,1.2659061,0.87203985,0.66030383,0.6360926,0.7739401,1.0231261,1.3172462,1.5859742,1.7665281,1.8130592,1.70221,1.4345179,1.0316377,0.5303774,-0.024962306,-0.5904562,-1.1291445,-1.6152964,-2.0358734,-2.3893056,-2.6821795,-2.9248257,-3.1267905,-3.293205,-3.4227126,-3.5072842,-3.5337625,-3.486794,-3.3524597,-3.1219435,-2.794447,-2.3790095,-1.8947837,-1.3698651,-0.8387328,-0.33874232,0.093886316,0.42821306,0.6420651,0.72475743,0.67844665,0.51807845,0.26971972,-0.032498255,-0.35053658,-0.64734685,-0.8916552,-1.0621793,-1.1504865,-1.161948,-1.114609,-1.0358891,-0.9576666,-0.9102739,-0.91666913,-0.98758763,-1.118749,-1.2907653,-1.4718888,-1.6233435,-1.7063074,-1.6894301,-1.555372,-1.3051512,-0.95929015,-0.55540895,-0.1424855,0.2272402,0.5073058,0.6653235,0.6889704,0.5884188,0.3946771,0.1540507,-0.08029595,-0.25811028,-0.34129953,-0.3108889,-0.17029375
