filename,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
swing,1038.5896473280036,1003.4944121159931,1863.28125,0.11669921875,0.011025041,-501.50674,58.15419,12.612777,24.296215,-9.518789,-30.746353,10.966942,2.1905546,-12.999967,4.1439342,-14.612663,-30.441734,-11.122974,-0.85285056,-1.2046499,6.733767,-0.46952742,-4.2380753,4.942438,-3.6399567
swing,1137.342197558013,1101.4727760502844,2507.8125,0.0849609375,0.00033032117,-589.3422,2.0878162,2.0390859,1.9639866,1.8705442,1.7679151,1.6647978,1.5679953,1.4813967,1.4054966,1.3377527,1.273324,1.2063816,1.1315038,1.0449338,0.94542396,0.8345008,0.71612334,0.5957518,0.4791242
swing,1494.528475892423,1293.5204551694737,3230.46875,0.0302734375,4.5577253e-05,-590.8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
book,792.688540418495,748.3488487298545,1007.8125,0.07958984375,0.05467955,-236.25029,126.37807,11.590459,-53.521564,-15.932009,23.554417,-25.10509,-1.6942422,-24.510052,13.113284,17.278156,11.688278,-9.194983,2.8529232,-7.066278,3.7854526,-11.475292,-4.404892,-8.918697,6.2438736
book,826.9683102459132,752.5133862131387,1000.0,0.1181640625,0.0411608,-166.17879,122.0436,9.909346,-64.99773,-19.744867,24.47113,-26.061575,-0.37640393,-25.901169,12.028013,19.58966,14.755929,-9.377144,-1.2419766,-9.546307,4.917987,-8.089371,-1.033607,-10.753664,4.247841
book,831.2140811406134,755.8934062926375,1000.0,0.1376953125,0.039191604,-180.461,122.6644,11.658801,-67.26286,-20.491158,22.87686,-26.327175,-0.76844275,-27.00729,11.026066,18.73444,15.197321,-8.624175,-4.5232363,-10.805641,4.838217,-7.7642303,0.98581505,-10.83737,2.6330397
book,781.2982511006563,745.6360236696198,960.9375,0.09814453125,0.037183158,-316.84772,131.60529,20.43116,-64.0913,-22.607172,13.862737,-24.751633,-2.171997,-29.884087,10.344163,14.405879,13.422543,-3.2965434,-10.148051,-12.282052,2.9401064,-8.080754,1.8856044,-10.513525,-0.62967163
book,1161.7313256838743,1012.1137783764826,2136.71875,0.08935546875,0.00695521,-477.91052,50.584812,-27.896296,-2.9978693,-6.2633953,-24.589382,7.6243105,1.6197156,-1.0846188,8.175045,25.433765,25.723484,15.906583,-4.96585,2.2522123,10.573684,12.3518095,1.781736,-5.3351836,7.883772
book,1620.371300270282,1019.7614652543316,2894.53125,0.08154296875,0.0031237996,-369.48038,-13.126735,-57.055298,-0.23256063,7.9325614,-15.001524,20.254353,15.526489,8.003641,5.633984,11.922973,13.690812,15.304074,15.403189,26.145416,27.866959,22.197815,8.683191,2.0681787,1.7314953
book,1622.071264548108,1071.668472740304,3066.40625,0.1044921875,0.0031825996,-354.06192,-9.73905,-47.668316,-0.5762181,7.4814944,-18.296135,20.845871,18.005228,11.286226,12.709297,16.644958,17.287376,15.104775,14.004654,21.068237,24.54309,17.779305,9.365668,4.1910124,1.9087429
book,1608.3034336433286,1228.8116327983853,3289.0625,0.1123046875,0.0030974962,-438.02917,-7.0950117,-18.693031,6.537327,4.6657877,-23.79953,18.42804,18.268202,15.206499,26.685024,23.348587,20.27457,14.901236,6.3314075,11.46783,17.674511,8.955691,8.033457,4.298032,0.2004784
book,1390.0933357917645,1271.4533396457377,3195.3125,0.08203125,0.0019533923,-534.4857,15.637503,14.716957,25.142128,6.601602,-15.7547865,25.61195,19.159794,1.1123352,22.812717,14.318785,12.063945,9.577923,0.9690386,-1.9609386,11.978109,8.569588,6.0106173,-1.3041645,6.503355
circle,841.7836472053764,870.6006908891424,1683.59375,0.044921875,0.001909721,-484.96725,96.80367,-4.230907,20.107466,12.765992,6.369598,-8.288858,-8.4529505,4.1073275,-0.626711,3.7081337,3.3467185,-1.1351625,4.755948,2.98287,2.0332842,7.9116936,-0.21378505,-1.6915772,-0.9422525
circle,842.8434231458014,883.0064000390969,1734.375,0.0732421875,0.0019694113,-429.72147,96.50423,-4.13484,24.000347,12.307167,6.8619795,-0.77227515,-7.6296525,0.8315073,-5.2686834,-0.77665913,3.6328363,-1.3827748,2.8177826,2.4288182,2.3141022,6.9732795,0.43659008,-3.9745305,-1.2314613
circle,821.8887889625498,885.933945438663,1691.40625,0.10595703125,0.0021052419,-412.97327,96.180115,-1.8146329,27.24765,14.743526,4.7334213,0.69304526,-1.7578951,-1.3019409,-8.415386,-1.9632457,2.6508274,-2.125667,1.9409873,5.1519327,3.9533963,6.664601,2.8129623,-6.991267,0.8457236
circle,830.6486904171138,881.8278984728113,1707.03125,0.123046875,0.0024490962,-416.46872,96.8672,-3.725423,27.167255,10.732277,4.2497683,-1.7106477,2.003429,0.533694,-3.9683523,-0.29471758,-0.86174554,-6.1399803,2.7207294,1.7037423,4.307143,6.8703623,7.779757,-3.5265565,-1.2562454
circle,811.1074240728512,844.8054259324612,1687.5,0.11865234375,0.00243481,-406.1094,102.30884,-6.158151,28.700924,3.0488894,3.2023845,-6.19005,-3.179308,-1.016994,2.559187,-2.5605972,0.13807145,-4.98376,3.8615854,1.8556024,5.253542,4.774575,5.418974,-0.9284518,-2.2955284
circle,833.4990399292934,863.3968912374087,1753.90625,0.11962890625,0.0023667763,-401.845,99.685394,-4.685771,28.586376,4.299976,4.6571207,-4.6384544,-5.024808,-2.1604106,-1.0064285,-6.290739,-0.8857662,-2.7632654,6.488834,5.310071,5.466198,0.53751904,2.9051468,-2.028276,-3.1854959
circle,880.053831036923,884.3642633529947,1835.9375,0.119140625,0.0023787888,-405.8237,93.79817,-4.8409934,27.79551,5.165586,3.8027897,-3.2974918,2.1362035,-2.4096885,-1.9957274,-7.472489,1.4816033,-4.690173,-0.105520725,7.645687,9.334527,0.7008389,5.0168424,-3.9214504,-6.336703
circle,873.9954064322219,859.1363988558027,1785.15625,0.119140625,0.0022907385,-411.3392,95.71858,-10.468019,30.131725,6.728819,3.3512185,-7.761707,1.0005366,-0.2595026,1.1951752,-5.385994,2.7496638,-0.77025664,1.8477539,5.718898,10.692329,-0.31168693,5.3296432,-0.06355086,-5.414236
circle,818.351951147605,842.2236464320058,1710.9375,0.111328125,0.002461718,-413.2581,98.74008,-10.134622,34.285835,9.230152,7.800603,-6.9314613,-0.9952524,-1.5713468,2.346572,-2.861082,-2.293672,-1.6498725,4.293542,2.1900983,7.9155254,1.0610019,6.2261205,3.5300217,-1.0546298
circle,837.2040856851015,850.5767513268794,1761.71875,0.103515625,0.0026379342,-409.52417,95.92537,-11.156247,38.199806,8.061218,6.949318,-4.1239944,-0.98312944,-3.5339875,1.6006236,-2.6109307,-0.017860055,-2.1209512,4.357686,3.1452513,5.2132616,2.393439,8.033167,0.9399816,-1.3305272
circle,813.7979964923759,845.3313501196471,1746.09375,0.1025390625,0.002687719,-407.53665,97.15631,-12.553829,35.58693,6.96291,9.258608,-1.334446,-1.3589741,-2.1663804,3.6479201,-1.0304039,1.058189,-2.2940106,3.934845,3.941893,4.615122,2.2712815,5.575571,4.840787,-4.327166
circle,842.7076449054186,858.9053293076078,1753.90625,0.10595703125,0.0029442916,-405.90967,99.43441,-8.791973,28.148798,5.9811316,6.714032,1.8995179,-4.185617,0.41771132,2.0657573,2.7386186,0.532544,-3.760018,-2.3356347,0.17191923,5.9876695,0.05158317,1.1295253,2.7884922,-2.0065403
circle,1073.3601635219793,1041.3374445482216,2078.125,0.18408203125,0.004355345,-359.67798,83.03146,-4.465434,14.892705,12.170624,-9.861585,16.198828,-8.12221,7.433503,-2.0411482,5.019454,-1.425247,2.094147,-0.10567942,-7.9897118,3.7643318,-4.156365,0.13456655,3.4720378,4.2252564
circle,1704.1617644580215,1239.5885707794616,3460.9375,0.2890625,0.007796799,-263.4575,35.80664,-4.3067346,-4.984931,14.413853,-10.3179035,20.144379,-11.221582,5.699957,2.1485891,5.1919937,12.934676,-0.4005865,3.9468803,-11.784901,7.6076,-1.355055,-2.0541062,3.5579658,0.022930026
circle,1883.0098559108421,1224.0338595350815,3488.28125,0.30615234375,0.05586779,-193.71402,19.513674,-7.308777,-9.341949,11.633162,-10.285551,12.381615,-10.090756,1.7027131,-1.1225357,3.9105282,6.771371,-9.811318,6.344784,-9.998262,4.3942385,-2.117095,-4.4283123,2.4953449,-3.4139578
circle,943.8931939895987,952.0989948041768,1648.4375,0.314453125,0.10822427,-94.49044,90.55716,2.935716,-3.194128,0.96700096,-41.72118,-5.0736847,3.249791,1.9714828,-2.4442158,15.544088,8.435101,-19.340828,-2.062899,-12.123319,-2.877345,-4.6359243,0.72764707,3.02699,-7.508355
circle,813.9618124870012,782.2410545297807,1433.59375,0.2353515625,0.1149515,-46.943123,108.33031,-7.264324,-4.701001,5.772697,-42.19009,-19.572924,15.741348,2.8534808,-4.1495547,17.512331,9.176582,-16.619997,0.20717332,-15.726042,3.6906967,-8.004242,4.7818003,3.050729,-7.2283463
circle,784.9987657185578,755.7520300070454,1382.8125,0.146484375,0.116752125,-77.30744,109.48921,-8.741204,-4.204926,9.977413,-34.10579,-29.917194,12.988234,5.75835,-8.144141,11.417461,10.004985,-15.322961,4.828643,-19.497875,7.4510775,-9.4677105,2.0709991,1.8377452,-7.2582083
circle,755.0420401536132,668.8268443095278,1179.6875,0.13134765625,0.110347025,-150.10574,131.5423,-27.943195,-26.83033,22.435966,0.81284237,-23.061192,-16.69799,-12.586361,-5.7922873,10.96447,9.670061,-17.30059,-0.29426464,-21.96009,11.429519,-15.810249,-6.3142285,-6.961197,-3.100707
circle,689.4349552441881,539.4237640699127,988.28125,0.1171875,0.06353524,-164.58826,169.97263,-32.02863,-41.64862,5.5105114,-1.2332339,-2.1229243,-23.477558,-19.49785,8.424701,15.289382,7.553581,-14.079661,1.1401192,-20.422344,2.9989424,-21.191528,3.357658,-13.400797,7.6415367
circle,550.8189135695228,405.90546352430016,839.84375,0.109375,0.050830517,-205.9966,200.8069,-11.498713,-43.789795,-20.88063,4.739404,-7.9795055,-10.96995,-15.486235,-2.4105132,14.512997,8.416433,-7.3570557,-0.7877596,-23.269768,2.3847518,-22.106709,2.4731731,-10.730423,9.605449
circle,499.001492898228,384.2543641552785,789.0625,0.1025390625,0.046115473,-283.37048,205.10866,-0.5490283,-20.060349,-34.96955,5.5156255,-0.7893282,7.936882,-9.904835,-1.822757,11.056723,4.4802003,4.6200666,-6.543028,-17.818817,-5.52329,-13.770301,-3.5091305,-2.2331145,2.2346523
circle,508.7415037200529,559.8567615503515,859.375,0.10400390625,0.022823034,-339.97116,159.72794,-6.5673933,11.742947,-13.342335,6.4134045,1.4901766,13.741764,4.7931805,7.8732815,3.5096364,-4.7543516,-0.9875009,-3.3012,-9.67885,-5.812618,-10.622258,-4.7674904,-0.02708514,-0.114572644
circle,722.5618995429475,732.7935924234305,1417.96875,0.1123046875,0.00824804,-380.59927,121.68464,-13.501114,19.885622,-4.8179455,1.5338898,-5.2767096,7.3235016,2.6422005,8.404661,3.2715478,-1.6683393,-3.4602861,-2.6798735,-8.679896,-2.7795386,-5.4379034,-1.4149432,1.0943762,-3.2289083
circle,819.5255622665823,816.664774722072,1679.6875,0.1298828125,0.0030394422,-400.04794,106.667725,-10.954329,23.56475,-1.1316733,5.278421,-3.571392,2.7384086,-6.0190706,0.78891355,0.59290546,0.32916495,-3.3154814,-0.08873519,-2.7396553,2.4700956,-2.3244166,0.621783,-0.18637365,-1.1764996
circle,789.7546797266859,823.7809242664764,1671.875,0.12939453125,0.0025909673,-404.60922,104.27002,-9.711762,29.368515,4.5576534,13.39654,-1.6812122,3.4691515,-7.2658195,-0.7095242,-0.9816207,-0.13294625,-0.11539891,4.1429563,2.019149,5.998969,1.5451208,1.5038857,3.965903,-2.0350513
circle,810.4394738723215,842.8234268735748,1695.3125,0.11962890625,0.0026680094,-409.72678,100.594475,-8.177929,32.13447,7.0417566,11.373774,-4.4736576,5.1415586,-7.508362,-1.5976388,-2.0696464,-1.1234572,0.024614692,6.5882063,4.0483437,9.343746,0.7134681,0.016585112,6.274884,0.8081192
circle,807.0130585114867,844.7459903510345,1703.125,0.11669921875,0.0025918847,-406.72122,99.63179,-4.9383917,30.21893,2.6730418,7.572392,-3.5386147,4.76681,-10.032033,-4.349491,-5.462558,-1.9845455,1.9253143,3.8741248,2.9211476,11.820644,5.0068636,1.8157399,3.578751,2.2981272
circle,854.0201424749281,856.7505781131933,1773.4375,0.09912109375,0.0023598608,-408.1773,97.25235,-4.488866,28.922958,-1.5691211,7.850569,-6.3974385,2.1435635,-11.460196,-4.9416747,-7.7444077,-2.1262028,-2.783111,-1.419239,3.4683456,10.260572,9.039808,3.274943,2.8024483,-1.0092711
circle,837.9574545158164,871.1470509383331,1773.4375,0.068359375,0.0022816951,-423.92914,95.03433,-2.5343359,31.260847,2.0097628,10.674335,-2.3166912,3.6195025,-10.239429,-4.584153,1.4840729,2.4585292,-6.494321,-3.8958046,2.3890915,12.753537,13.114529,5.9112787,2.3408465,-3.2655506
international,1147.5094651423215,1159.9517298295143,2828.125,0.080078125,0.22826895,-183.60582,51.762825,84.45209,13.309805,-48.141685,-1.4800136,-29.291927,-21.65136,-0.8260299,1.7538812,-15.255178,11.289665,-28.959421,3.540495,-26.35866,0.91979337,-13.636817,-16.012428,13.314126,-4.3896847
international,1185.8726543169441,1182.2402064531066,2898.4375,0.0927734375,0.21616134,-111.11091,37.399094,77.9484,14.66308,-44.55032,-0.60802317,-27.452843,-20.449669,-6.9883485,2.6221156,-12.813786,9.259157,-30.26949,3.5706673,-25.778019,-4.0050874,-13.479309,-13.756119,8.835879,-7.4984226
international,1014.5509140471463,1131.7631277796406,2515.625,0.10546875,0.23309204,-115.89338,40.172768,70.3773,16.708885,-34.875404,3.83887,-30.561,-22.445488,-14.34104,-0.8750145,-13.693262,6.7461567,-30.842216,3.653408,-26.09397,-4.3597183,-9.50329,-11.8499565,2.3280087,-9.971638
international,620.1132493592203,880.1825875914856,1222.65625,0.13623046875,0.23194404,-195.3383,68.57935,53.081917,18.097897,-15.469075,-0.52117217,-24.74928,-19.646347,-12.549996,-9.538358,-14.603126,0.22476108,-24.188015,-1.8350178,-20.57108,-5.9938297,-1.5199678,-12.740257,-2.1451063,-10.922241
international,1010.7204666916623,1200.7515231592215,2910.15625,0.158203125,0.18288206,-191.7297,42.064293,49.66176,21.159304,-5.8440237,-27.72937,-1.3983042,-22.597713,1.204936,-1.0374527,-22.749239,4.710679,-24.15559,-17.379547,-11.971637,-6.389304,4.1540008,-18.01279,-7.9764414,-3.0447593
international,1012.8510503608724,1051.5172798570666,2195.3125,0.169921875,0.1312001,-125.61281,59.779793,39.738396,18.201824,-39.347973,-34.740314,12.30793,-23.15163,-5.3991404,3.514491,-25.219501,5.4065733,-17.127266,-15.431492,-7.2452703,0.3877872,2.6298895,-24.19902,-4.314431,-9.150091
international,951.6003584382648,870.676429692542,1906.25,0.25048828125,0.13469532,-73.62878,70.529434,1.0483128,38.640854,-48.91124,-30.344213,3.351982,-13.117725,-19.566753,9.512978,-22.714478,-3.8288875,-15.472073,-11.681359,-6.5176287,1.8633811,0.74603397,-21.552004,-4.020733,-9.555228
international,1424.8743629032833,843.3687825478213,2175.78125,0.27490234375,0.13719724,-20.10792,23.658703,-30.768528,43.177185,-40.392666,-21.141714,-3.775291,-9.766935,-22.358425,9.8682785,-19.900974,-10.56616,-15.437877,-9.148672,-6.08521,5.5731726,-1.5791515,-18.316414,-2.0479822,-6.9083934
international,1723.8944314761825,918.0212927152427,2796.875,0.4189453125,0.12562987,-21.559889,-10.897193,-23.376556,33.400913,-20.066181,-21.408236,7.226139,-13.628004,-11.229796,3.4304585,-18.054941,-11.78516,-18.763012,-4.2328653,-10.050803,12.406735,-7.704193,-14.349453,-9.7695465,-4.6594505
international,2385.860929769422,1044.1606277065505,3496.09375,0.591796875,0.12639485,-74.417625,-48.194057,18.264782,25.690384,-9.328995,-17.349873,13.025486,-25.222286,2.041758,-6.6359043,-25.95324,-3.6950421,-31.287868,1.2644451,-13.182956,15.092651,-11.002583,-14.959738,-10.685286,-5.1469984
international,2890.1171459455577,799.8340853226426,3582.03125,0.57275390625,0.09042945,-165.65219,-108.369385,57.231934,29.9758,-17.202595,-18.066322,23.321596,-25.277561,4.5626125,-1.418478,-30.783756,-6.288307,-34.877434,4.1199913,-14.616647,8.050928,-14.957777,-11.68648,-4.45788,2.1344323
international,2515.248536891927,1218.3754399510055,3558.59375,0.47119140625,0.105070986,-147.96786,-48.508053,97.51726,46.449715,-17.526066,-39.78769,0.65326035,-29.013983,11.659456,0.2861791,-29.301844,-3.9578638,-32.941986,-5.262241,-31.868572,-3.9161437,-18.22439,-12.587903,-8.813099,7.002799
international,1223.446672282865,1289.0909461783035,3296.875,0.291015625,0.10902454,-140.85027,41.224762,45.35548,17.247608,7.42664,-32.105904,-16.010157,-20.52361,10.757273,-7.2734175,-20.485899,-2.5161602,-32.245636,-7.874365,-31.53825,-4.4052296,-11.14506,-10.504118,-10.858902,7.119975
international,607.0649571588706,706.0558631503038,1230.46875,0.107421875,0.091587536,-201.08482,106.771774,-4.956172,9.787703,12.399593,-17.440899,-19.533577,-4.383905,-3.9314895,2.2071376,-16.378782,-1.9715774,-19.278696,-15.507047,-22.474163,-7.675002,-6.8312807,-12.3359375,-9.067092,2.2445061
international,496.962888658671,611.2727973231861,808.59375,0.0400390625,0.08455909,-265.10562,127.39342,8.8246355,-9.340448,3.4178824,-1.7653089,-14.17891,-3.3457806,-12.638033,11.322013,-8.928878,2.1666012,-12.621761,-10.615414,-20.566845,-8.807984,-9.246248,-18.49327,-15.495538,-2.7162027
international,468.33597999201663,600.6519996520137,777.34375,0.0302734375,0.076796934,-341.03885,134.73679,25.506565,-11.037045,-4.859968,5.1170397,-1.5247233,-13.051792,-17.823065,13.352533,-3.027813,-4.717822,-13.679117,-13.259705,-21.971556,-14.123789,-5.0159445,-20.861092,-15.960695,-9.121599
ordinary,1498.4473895843562,1167.610984287408,2992.1875,0.12353515625,0.0024345233,-442.72824,51.38282,21.834883,9.062115,-5.495137,18.846226,-29.163742,28.978422,-14.802383,6.738212,-9.994926,3.0615678,-6.744981,8.345915,-7.259999,0.46298683,-0.87278605,-8.185265,12.783394,4.2073193
ordinary,1511.039970526002,1222.4962139225534,3093.75,0.25634765625,0.0024802105,-389.93942,61.451015,26.62179,6.524822,-5.9565716,19.683777,-31.050816,29.353992,-24.112875,17.285017,-9.976776,11.079393,-10.7238865,10.615905,-8.268891,5.569779,1.0457737,-5.1897583,10.247082,2.538105
ordinary,1576.4647995350297,1276.1793633166437,3167.96875,0.30908203125,0.0027177734,-378.30392,65.28033,30.499813,4.326349,0.74740314,16.854288,-27.866383,28.075632,-27.397366,24.528172,-9.991739,19.285358,-10.919794,10.065559,-9.082363,9.184128,1.1669776,-2.122121,6.493868,-2.6939483
ordinary,1413.8804099972444,1242.9664021681265,3160.15625,0.30029296875,0.0029812728,-390.37213,71.803696,23.29801,8.113269,7.3752694,10.813712,-22.781694,27.61295,-24.553413,21.84642,-11.849518,17.282944,-12.828951,7.888201,-8.9389515,5.54473,5.071417,-0.15378693,6.23326,-3.5384264
ordinary,1061.1327695590908,1099.2153537913714,2820.3125,0.2294921875,0.003132634,-396.7655,83.513535,12.943752,16.194912,13.6865635,11.6758585,-16.080292,19.487404,-20.582178,15.860611,-9.783182,14.416637,-8.642198,9.844425,-4.058215,3.4882796,7.6672487,0.40586194,9.2075205,0.78319424
ordinary,850.0748966602885,970.3810739845771,1878.90625,0.119140625,0.0030970764,-404.70926,94.56081,9.841835,22.83191,14.956558,6.699467,-10.1668625,9.600326,-12.736866,13.29443,-6.4650936,9.867637,-8.328911,9.209974,-4.74553,8.976789,7.4087496,1.7853225,10.85834,0.6032375
ordinary,794.9619975258529,894.4698401187374,1695.3125,0.0908203125,0.0031001612,-404.20953,96.05194,0.6143028,33.897934,13.428873,0.20086658,1.2414435,8.432156,-11.179745,14.789291,-2.6737423,3.1402342,-3.5256429,6.9586973,-4.3977685,11.025272,8.0250025,2.7847412,9.579548,3.636176
ordinary,806.4851102533125,886.8843268536326,1691.40625,0.08642578125,0.0033073928,-403.7268,95.72164,-1.2444113,30.035566,15.782954,5.4070334,3.6129236,7.811906,-10.68721,8.645926,-0.11237493,-2.2947285,-2.2662172,4.2024803,-0.16760778,11.233027,8.428859,6.763482,4.1331043,3.8233416
ordinary,753.6854937391695,852.1354038503787,1578.125,0.09375,0.0030323141,-407.55768,103.23046,-3.7473254,21.288033,14.176691,9.821882,1.7817619,5.087044,-6.007365,2.5048027,1.0401032,-2.165775,-1.7888172,7.414319,0.24798274,11.349037,9.892419,8.6111965,4.734659,3.1466422
ordinary,880.0299284933715,820.9999593538827,1468.75,0.12109375,0.026584847,-368.6932,105.42882,-21.622456,-4.323812,21.193441,14.076168,-10.0737705,-1.4433568,-5.909837,5.979557,-6.243021,0.84970784,0.8238547,16.706755,-2.5136163,9.536415,3.8889518,6.1530848,3.5704799,6.5159063
ordinary,1136.1199815681573,887.4408737444787,1804.6875,0.15087890625,0.09307562,-163.88138,94.54526,-27.733017,-63.040684,34.642082,22.104496,-23.696228,2.9689488,-22.744503,15.553244,-12.821117,1.7897251,-6.459453,5.425204,-10.434565,-1.5715492,-12.704652,6.532351,-2.8442965,2.55234
ordinary,1210.0926479997297,906.1229517197507,2574.21875,0.1767578125,0.12652655,-41.55871,80.53844,-37.083828,-71.966354,26.361183,21.48772,-23.239174,5.58525,-26.178246,13.18386,-14.278189,0.57763135,-9.612649,3.0263798,-12.648629,-4.5805416,-16.56439,4.55425,-3.9969373,0.37844068
ordinary,1088.1662206793123,779.3039535128025,1433.59375,0.18359375,0.14837956,-0.6362382,87.39378,-54.70144,-55.408398,20.557148,9.480778,-22.623493,9.093145,-24.166294,4.6454773,-14.535153,3.5424094,-16.687172,4.9597692,-8.5485,-7.3258123,-15.535246,4.2096434,-3.7648363,0.80883163
ordinary,964.4995231047276,821.6147287930647,1535.15625,0.1494140625,0.15836693,-7.087967,92.47751,-36.20137,-16.14306,8.103145,-11.538357,-14.553226,-12.223859,-13.79867,-3.436728,-18.084908,10.880945,-20.351452,0.97612476,-1.0162226,-15.520632,-7.3873973,-2.9709606,1.95293,-5.2736816
ordinary,970.8488189498255,1087.7464270266084,2281.25,0.119140625,0.14214508,-67.02179,72.98724,29.794998,2.9394689,-9.134991,-27.117495,-12.589772,-21.654057,-10.250719,-5.6184187,-25.970047,15.4135475,-20.308952,1.5863287,-2.9843805,-17.555696,-6.159093,-5.397509,4.016672,-6.9640064
ordinary,993.3890655527921,1095.3061887846452,2753.90625,0.10498046875,0.12876363,-90.42388,77.15918,47.560738,-11.974333,-27.560585,-14.41824,-20.704254,-12.184374,-14.91481,8.609652,-25.218584,14.402022,-16.53505,-4.4594803,-4.0120716,-15.494619,-7.716902,-4.158391,-7.038044,6.7361975
ordinary,1216.1768100807642,1114.700775409551,2906.25,0.11083984375,0.111136675,-36.690598,61.581787,26.707268,-7.881286,-47.668243,-11.75465,-16.937664,0.032602727,-15.944681,16.505672,-26.841963,16.471752,-17.389551,-2.8007483,-8.149833,-7.664922,-13.008471,1.47002,-9.710663,3.0912862
ordinary,1237.7972868798997,1040.0570812626072,2660.15625,0.13427734375,0.09560622,-19.082603,61.955254,4.808757,17.074577,-42.6334,-14.699804,-15.7885895,14.743349,-15.845619,13.723227,-24.171583,16.945621,-20.76947,-4.1019936,-11.580563,-1.2712488,-19.804977,3.6180077,-5.267514,-1.3522692
ordinary,1120.4136832821264,921.9393141121932,2085.9375,0.1513671875,0.079521984,-70.66758,81.836006,-20.409218,41.686974,-30.520512,-15.333406,-24.197392,30.599087,-16.57039,18.980812,-22.87115,27.20278,-23.220518,3.9609215,-16.000597,5.211611,-21.225143,4.4534225,-4.7688885,0.07511257
ordinary,1000.5962628972469,866.1542761088656,1894.53125,0.15087890625,0.051134612,-130.52554,83.761566,-6.136821,43.586685,-11.702732,-39.162926,-9.901587,11.091921,0.0285846,8.89057,-7.916153,20.86378,-18.3526,-5.8832455,-3.8962345,-11.534685,-7.179802,-0.851089,-0.93592435,1.2443895
ordinary,1036.195302619692,1025.341281867531,2230.46875,0.1708984375,0.029022947,-197.87608,70.69795,34.579697,37.26854,-23.867935,-29.559326,-3.0012765,0.85055184,-1.2155335,2.8244104,3.5539908,7.0886817,-12.163911,-4.3463297,-7.1392365,-10.058022,-12.225061,3.696157,0.7056161,-1.0054508
ordinary,1178.5507277865363,1172.3670466288686,2757.8125,0.16748046875,0.017090106,-282.25546,69.96845,44.232185,0.8183305,-6.279745,6.1026707,-22.519794,1.891977,2.6935573,-2.251889,3.1781483,-1.3057107,-2.106478,6.343665,-10.55038,-3.3776512,-16.002499,2.4985821,4.6788654,0.1196239
ordinary,1311.2777020434123,1164.7184445091698,2878.90625,0.1572265625,0.0052828426,-321.50146,62.750835,26.385715,5.418934,-6.3330956,9.818916,-24.048561,6.2269125,-0.4891677,2.6469789,-3.8826447,5.9342203,-7.8748627,15.072428,-10.306221,4.006611,-14.1696415,6.9252615,4.899262,4.958712
ordinary,931.4226433266475,960.9495069206044,2054.6875,0.15869140625,0.0038392036,-376.3411,88.27161,12.939659,23.517838,-5.3865523,0.50115716,-8.950865,-0.04985404,-9.155957,5.4077797,-8.349384,5.8087234,-4.866895,7.674552,-5.7552586,7.530842,-3.2286115,6.496427,4.9452314,0.039357513
ordinary,786.1365806039036,866.9453246964958,1722.65625,0.12109375,0.0029439284,-404.23087,100.148766,5.49023,34.582375,2.6973104,4.7157,-0.9229075,1.4090556,-10.884432,0.46323085,-1.1977694,-1.2777641,2.655224,2.717422,3.4253662,8.184559,0.6488798,5.3528986,5.3820457,-1.387593
ordinary,791.8599417818939,886.524032159719,1738.28125,0.11669921875,0.0028512808,-409.83502,98.27791,3.3995671,30.73502,4.2611446,8.151715,1.6532449,0.9741968,-2.244261,2.6022918,2.6679597,-0.87918526,3.3277464,2.7811143,8.40424,8.751453,4.596799,2.3652668,4.0126896,1.1386316
ordinary,831.6335289992445,907.8687331841024,1832.03125,0.11279296875,0.0027897658,-403.29037,93.974915,4.9877844,29.704021,4.3738074,7.274445,-4.619655,-2.315935,0.94525653,-0.4369253,2.1488657,-1.1476836,1.178906,2.7879434,3.2595363,5.4933777,8.440083,5.7086506,1.9964161,1.3338609
ordinary,853.5809992896901,902.2129974718038,1851.5625,0.0927734375,0.0036003306,-394.71002,93.23653,3.8785408,29.918602,0.50612795,4.4826527,-5.4142604,0.6061934,0.60442245,-2.4161177,-3.63616,-2.3181295,-3.2077522,3.118195,-0.34045345,1.9066782,7.0835657,6.469897,1.3193974,0.27238774
ordinary,858.0125965265379,915.0238730527982,1886.71875,0.0947265625,0.0036395872,-371.84555,90.649414,-1.8537912,26.991222,0.3329473,8.171844,0.54348475,10.793257,10.788182,-1.5599481,0.7986252,-1.2673688,-1.6412165,8.47284,5.8998356,4.7234793,4.4351144,11.891588,7.918716,1.9661518
ordinary,745.5108169589071,881.7707366740827,1699.21875,0.06982421875,0.0034929388,-385.72522,95.34413,1.444747,30.784473,3.2534583,9.822233,2.7260554,13.713337,8.6875305,-1.5783217,-2.2163076,0.9076986,-0.13913319,6.9015126,8.851935,8.704094,5.287572,10.022749,8.857174,2.8793721
